@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
10133,'2019/06/20 02:03:46:366',41,412,362,0.25,0,1,0.5
10134,'2019/06/20 02:03:46:376',41,412,362,0.25,0,1,0.5
10135,'2019/06/20 02:03:46:392',41,412,362,0.25,0,1,0.5
10136,'2019/06/20 02:03:46:408',41,412,362,0.25,0,1,0.5
10137,'2019/06/20 02:03:46:432',41,395,362,0.25,0,1,0.5
10138,'2019/06/20 02:03:46:442',41,395,362,0.25,0,1,0.5
10139,'2019/06/20 02:03:46:459',41,395,362,0.25,0,1,0.5
10140,'2019/06/20 02:03:46:482',41,393,361,0.25,0,1,0.5
10141,'2019/06/20 02:03:46:492',41,393,361,0.25,0,1,0.5
10142,'2019/06/20 02:03:46:516',41,392,361,0.25,0,1,0.5
10143,'2019/06/20 02:03:46:525',41,392,361,0.25,0,1,0.5
10144,'2019/06/20 02:03:46:548',41,397,360,0.25,0,1,0.5
10145,'2019/06/20 02:03:46:566',41,413,360,0.25,0,1,0.5
10146,'2019/06/20 02:03:46:575',41,413,360,0.25,0,1,0.5
10147,'2019/06/20 02:03:46:598',41,415,360,0.25,0,1,0.5
10148,'2019/06/20 02:03:46:608',41,415,360,0.25,0,1,0.5
10149,'2019/06/20 02:03:46:625',41,415,360,0.25,0,1,0.5
10150,'2019/06/20 02:03:46:649',41,396,360,0.25,0,1,0.5
10151,'2019/06/20 02:03:46:665',41,416,358,0.25,0,1,0.5
10152,'2019/06/20 02:03:46:675',41,416,358,0.25,0,1,0.5
10153,'2019/06/20 02:03:46:698',41,415,357,0.25,0,1,0.5
10154,'2019/06/20 02:03:46:709',41,415,357,0.25,0,1,0.5
10155,'2019/06/20 02:03:46:732',41,392,357,0.25,0,1,0.5
10156,'2019/06/20 02:03:46:742',41,392,357,0.25,0,1,0.5
10157,'2019/06/20 02:03:46:766',41,417,356,0.25,0,1,0.5
10158,'2019/06/20 02:03:46:775',41,417,356,0.25,0,1,0.5
10159,'2019/06/20 02:03:46:792',41,417,356,0.25,0,1,0.5
10160,'2019/06/20 02:03:46:808',41,417,356,0.25,0,1,0.5
10161,'2019/06/20 02:03:46:831',41,412,357,0.25,0,1,0.5
10162,'2019/06/20 02:03:46:842',41,412,357,0.25,0,1,0.5
10163,'2019/06/20 02:03:46:859',41,412,357,0.25,0,1,0.5
10164,'2019/06/20 02:03:46:881',41,392,357,0.25,0,1,0.5
10165,'2019/06/20 02:03:46:892',41,392,357,0.25,0,1,0.5
10166,'2019/06/20 02:03:46:916',41,414,356,0.25,0,1,0.5
10167,'2019/06/20 02:03:46:925',41,414,356,0.25,0,1,0.5
10168,'2019/06/20 02:03:46:948',41,417,355,0.25,0,1,0.5
10169,'2019/06/20 02:03:46:960',41,417,355,0.25,0,1,0.5
10170,'2019/06/20 02:03:46:982',41,413,355,0.25,0,1,0.5
10171,'2019/06/20 02:03:46:999',41,390,355,0.25,0,1,0.5
10172,'2019/06/20 02:03:47:009',41,390,355,0.25,0,1,0.5
10173,'2019/06/20 02:03:47:033',41,394,355,0.25,0,1,0.5
10174,'2019/06/20 02:03:47:042',41,394,355,0.25,0,1,0.5
10175,'2019/06/20 02:03:47:066',41,412,355,0.25,0,1,0.5
10176,'2019/06/20 02:03:47:076',41,412,355,0.25,0,1,0.5
10177,'2019/06/20 02:03:47:099',41,413,355,0.25,0,1,0.5
10178,'2019/06/20 02:03:47:109',41,413,355,0.25,0,1,0.5
10179,'2019/06/20 02:03:47:132',41,398,355,0.25,0,1,0.5
10180,'2019/06/20 02:03:47:142',41,398,355,0.25,0,1,0.5
10181,'2019/06/20 02:03:47:165',41,418,354,0.25,0,1,0.5
10182,'2019/06/20 02:03:47:175',41,418,354,0.25,0,1,0.5
10183,'2019/06/20 02:03:47:192',41,418,354,0.25,0,1,0.5
10184,'2019/06/20 02:03:47:208',41,418,354,0.25,0,1,0.5
10185,'2019/06/20 02:03:47:232',41,414,354,0.25,0,1,0.5
10186,'2019/06/20 02:03:47:242',41,414,354,0.25,0,1,0.5
10187,'2019/06/20 02:03:47:258',41,414,354,0.25,0,1,0.5
10188,'2019/06/20 02:03:47:283',41,398,354,0.25,0,1,0.5
10189,'2019/06/20 02:03:47:292',41,398,354,0.25,0,1,0.5
10190,'2019/06/20 02:03:47:316',41,413,354,0.25,0,1,0.5
10191,'2019/06/20 02:03:47:325',41,413,354,0.25,0,1,0.5
10192,'2019/06/20 02:03:47:349',41,415,354,0.25,0,1,0.5
10193,'2019/06/20 02:03:47:366',41,401,354,0.25,0,1,0.5
10194,'2019/06/20 02:03:47:375',41,401,354,0.25,0,1,0.5
10195,'2019/06/20 02:03:47:398',41,414,353,0.25,0,1,0.5
10196,'2019/06/20 02:03:47:408',41,414,353,0.25,0,1,0.5
10197,'2019/06/20 02:03:47:432',41,415,352,0.25,0,1,0.5
10198,'2019/06/20 02:03:47:442',41,415,352,0.25,0,1,0.5
10199,'2019/06/20 02:03:47:465',41,393,352,0.25,0,1,0.5
10200,'2019/06/20 02:03:47:475',41,393,352,0.25,0,1,0.5
10201,'2019/06/20 02:03:47:498',41,391,352,0.25,0,1,0.5
10202,'2019/06/20 02:03:47:509',41,391,352,0.25,0,1,0.5
10203,'2019/06/20 02:03:47:532',41,399,352,0.25,0,1,0.5
10204,'2019/06/20 02:03:47:542',41,399,352,0.25,0,1,0.5
10205,'2019/06/20 02:03:47:558',41,399,352,0.25,0,1,0.5
10206,'2019/06/20 02:03:47:576',41,399,352,0.25,0,1,0.5
10207,'2019/06/20 02:03:47:599',41,415,352,0.25,0,1,0.5
10208,'2019/06/20 02:03:47:609',41,415,352,0.25,0,1,0.5
10209,'2019/06/20 02:03:47:632',41,418,352,0.25,0,1,0.5
10210,'2019/06/20 02:03:47:642',41,418,352,0.25,0,1,0.5
10211,'2019/06/20 02:03:47:659',41,418,352,0.25,0,1,0.5
10212,'2019/06/20 02:03:47:682',41,415,352,0.25,0,1,0.5
10213,'2019/06/20 02:03:47:692',41,415,352,0.25,0,1,0.5
10214,'2019/06/20 02:03:47:716',41,394,352,0.25,0,1,0.5
10215,'2019/06/20 02:03:47:726',41,394,352,0.25,0,1,0.5
10216,'2019/06/20 02:03:47:749',41,392,352,0.25,0,1,0.5
10217,'2019/06/20 02:03:47:759',41,392,352,0.25,0,1,0.5
10218,'2019/06/20 02:03:47:782',41,412,352,0.25,0,1,0.5
10219,'2019/06/20 02:03:47:798',41,413,352,0.25,0,1,0.5
10220,'2019/06/20 02:03:47:809',41,413,352,0.25,0,1,0.5
10221,'2019/06/20 02:03:47:832',41,415,352,0.25,0,1,0.5
10222,'2019/06/20 02:03:47:842',41,415,352,0.25,0,1,0.5
10223,'2019/06/20 02:03:47:865',41,416,352,0.25,0,1,0.5
10224,'2019/06/20 02:03:47:875',41,416,352,0.25,0,1,0.5
10225,'2019/06/20 02:03:47:899',41,399,353,0.25,0,1,0.5
10226,'2019/06/20 02:03:47:909',41,399,353,0.25,0,1,0.5
10227,'2019/06/20 02:03:47:932',41,413,353,0.25,0,1,0.5
10228,'2019/06/20 02:03:47:943',41,413,353,0.25,0,1,0.5
10229,'2019/06/20 02:03:47:959',41,413,353,0.25,0,1,0.5
10230,'2019/06/20 02:03:47:976',41,413,353,0.25,0,1,0.5
10231,'2019/06/20 02:03:47:999',41,413,353,0.25,0,1,0.5
10232,'2019/06/20 02:03:48:008',41,413,353,0.25,0,1,0.5
10233,'2019/06/20 02:03:48:032',41,417,353,0.25,0,1,0.5
10234,'2019/06/20 02:03:48:042',41,417,353,0.25,0,1,0.5
10235,'2019/06/20 02:03:48:059',41,417,353,0.25,0,1,0.5
10236,'2019/06/20 02:03:48:083',41,412,355,0.25,0,1,0.5
10237,'2019/06/20 02:03:48:092',41,412,355,0.25,0,1,0.5
10238,'2019/06/20 02:03:48:116',41,397,356,0.25,0,1,0.5
10239,'2019/06/20 02:03:48:126',41,397,356,0.25,0,1,0.5
10240,'2019/06/20 02:03:48:148',41,419,355,0.25,0,1,0.5
10241,'2019/06/20 02:03:48:160',41,419,355,0.25,0,1,0.5
10242,'2019/06/20 02:03:48:182',41,415,355,0.25,0,1,0.5
10243,'2019/06/20 02:03:48:198',41,399,355,0.25,0,1,0.5
10244,'2019/06/20 02:03:48:209',41,399,355,0.25,0,1,0.5
10245,'2019/06/20 02:03:48:232',41,413,355,0.25,0,1,0.5
10246,'2019/06/20 02:03:48:242',41,413,355,0.25,0,1,0.5
10247,'2019/06/20 02:03:48:266',41,392,356,0.25,0,1,0.5
10248,'2019/06/20 02:03:48:275',41,392,356,0.25,0,1,0.5
10249,'2019/06/20 02:03:48:299',41,415,356,0.25,0,1,0.5
10250,'2019/06/20 02:03:48:309',41,415,356,0.25,0,1,0.5
10251,'2019/06/20 02:03:48:333',41,413,357,0.25,0,1,0.5
10252,'2019/06/20 02:03:48:342',41,413,357,0.25,0,1,0.5
10253,'2019/06/20 02:03:48:359',41,413,357,0.25,0,1,0.5
10254,'2019/06/20 02:03:48:376',41,413,357,0.25,0,1,0.5
10255,'2019/06/20 02:03:48:403',41,392,358,0.25,0,1,0.5
10256,'2019/06/20 02:03:48:409',41,392,358,0.25,0,1,0.5
10257,'2019/06/20 02:03:48:432',41,413,358,0.25,0,1,0.5
10258,'2019/06/20 02:03:48:442',41,413,358,0.25,0,1,0.5
10259,'2019/06/20 02:03:48:458',41,413,358,0.25,0,1,0.5
10260,'2019/06/20 02:03:48:481',41,414,358,0.25,0,1,0.5
10261,'2019/06/20 02:03:48:492',41,414,358,0.25,0,1,0.5
10262,'2019/06/20 02:03:48:516',41,415,358,0.25,0,1,0.5
10263,'2019/06/20 02:03:48:525',41,415,358,0.25,0,1,0.5
10264,'2019/06/20 02:03:48:548',41,413,359,0.25,0,1,0.5
10265,'2019/06/20 02:03:48:559',41,413,359,0.25,0,1,0.5
10266,'2019/06/20 02:03:48:582',41,415,359,0.25,0,1,0.5
10267,'2019/06/20 02:03:48:598',41,398,360,0.25,0,1,0.5
10268,'2019/06/20 02:03:48:609',41,398,360,0.25,0,1,0.5
10269,'2019/06/20 02:03:48:632',41,394,360,0.25,0,1,0.5
10270,'2019/06/20 02:03:48:642',41,394,360,0.25,0,1,0.5
10271,'2019/06/20 02:03:48:666',41,416,359,0.25,0,1,0.5
10272,'2019/06/20 02:03:48:675',41,416,359,0.25,0,1,0.5
10273,'2019/06/20 02:03:48:698',41,415,359,0.25,0,1,0.5
10274,'2019/06/20 02:03:48:709',41,415,359,0.25,0,1,0.5
10275,'2019/06/20 02:03:48:726',41,415,359,0.25,0,1,0.5
10276,'2019/06/20 02:03:48:743',41,415,359,0.25,0,1,0.5
10277,'2019/06/20 02:03:48:766',41,414,359,0.25,0,1,0.5
10278,'2019/06/20 02:03:48:775',41,414,359,0.25,0,1,0.5
10279,'2019/06/20 02:03:48:798',41,393,359,0.25,0,1,0.5
10280,'2019/06/20 02:03:48:809',41,393,359,0.25,0,1,0.5
10281,'2019/06/20 02:03:48:832',41,415,359,0.25,0,1,0.5
10282,'2019/06/20 02:03:48:842',41,415,359,0.25,0,1,0.5
10283,'2019/06/20 02:03:48:858',41,415,359,0.25,0,1,0.5
10284,'2019/06/20 02:03:48:882',41,414,359,0.25,0,1,0.5
10285,'2019/06/20 02:03:48:892',41,414,359,0.25,0,1,0.5
10286,'2019/06/20 02:03:48:915',41,394,358,0.25,0,1,0.5
10287,'2019/06/20 02:03:48:925',41,394,358,0.25,0,1,0.5
10288,'2019/06/20 02:03:48:949',41,393,357,0.25,0,1,0.5
10289,'2019/06/20 02:03:48:966',41,415,356,0.25,0,1,0.5
10290,'2019/06/20 02:03:48:975',41,415,356,0.25,0,1,0.5
10291,'2019/06/20 02:03:48:998',41,415,356,0.25,0,1,0.5
10292,'2019/06/20 02:03:49:009',41,415,356,0.25,0,1,0.5
10293,'2019/06/20 02:03:49:032',41,421,355,0.25,0,1,0.5
10294,'2019/06/20 02:03:49:042',41,421,355,0.25,0,1,0.5
10295,'2019/06/20 02:03:49:066',41,396,356,0.25,0,1,0.5
10296,'2019/06/20 02:03:49:076',41,396,356,0.25,0,1,0.5
10297,'2019/06/20 02:03:49:099',41,421,355,0.25,0,1,0.5
10298,'2019/06/20 02:03:49:109',41,421,355,0.25,0,1,0.5
10299,'2019/06/20 02:03:49:125',41,421,355,0.25,0,1,0.5
10300,'2019/06/20 02:03:49:142',41,421,355,0.25,0,1,0.5
10301,'2019/06/20 02:03:49:166',41,419,355,0.25,0,1,0.5
10302,'2019/06/20 02:03:49:175',41,419,355,0.25,0,1,0.5
10303,'2019/06/20 02:03:49:201',41,402,355,0.25,0,1,0.5
10304,'2019/06/20 02:03:49:209',41,402,355,0.25,0,1,0.5
10305,'2019/06/20 02:03:49:232',41,417,354,0.25,0,1,0.5
10306,'2019/06/20 02:03:49:242',41,417,354,0.25,0,1,0.5
10307,'2019/06/20 02:03:49:259',41,417,354,0.25,0,1,0.5
10308,'2019/06/20 02:03:49:283',41,419,354,0.25,0,1,0.5
10309,'2019/06/20 02:03:49:292',41,419,354,0.25,0,1,0.5
10310,'2019/06/20 02:03:49:316',41,421,354,0.25,0,1,0.5
10311,'2019/06/20 02:03:49:325',41,421,354,0.25,0,1,0.5
10312,'2019/06/20 02:03:49:348',41,419,354,0.25,0,1,0.5
10313,'2019/06/20 02:03:49:359',41,419,354,0.25,0,1,0.5
10314,'2019/06/20 02:03:49:382',41,417,354,0.25,0,1,0.5
10315,'2019/06/20 02:03:49:399',41,417,354,0.25,0,1,0.5
10316,'2019/06/20 02:03:49:409',41,417,354,0.25,0,1,0.5
10317,'2019/06/20 02:03:49:432',41,419,353,0.25,0,1,0.5
10318,'2019/06/20 02:03:49:442',41,419,353,0.25,0,1,0.5
10319,'2019/06/20 02:03:49:465',41,396,353,0.25,0,1,0.5
10320,'2019/06/20 02:03:49:476',41,396,353,0.25,0,1,0.5
10321,'2019/06/20 02:03:49:499',41,420,353,0.25,0,1,0.5
10322,'2019/06/20 02:03:49:509',41,420,353,0.25,0,1,0.5
10323,'2019/06/20 02:03:49:525',41,420,353,0.25,0,1,0.5
10324,'2019/06/20 02:03:49:542',41,420,353,0.25,0,1,0.5
10325,'2019/06/20 02:03:49:565',41,417,354,0.25,0,1,0.5
10326,'2019/06/20 02:03:49:576',41,417,354,0.25,0,1,0.5
10327,'2019/06/20 02:03:49:598',41,421,354,0.25,0,1,0.5
10328,'2019/06/20 02:03:49:608',41,421,354,0.25,0,1,0.5
10329,'2019/06/20 02:03:49:632',41,418,354,0.25,0,1,0.5
10330,'2019/06/20 02:03:49:642',41,418,354,0.25,0,1,0.5
10331,'2019/06/20 02:03:49:659',41,418,354,0.25,0,1,0.5
10332,'2019/06/20 02:03:49:682',41,418,352,0.25,0,1,0.5
10333,'2019/06/20 02:03:49:692',41,418,352,0.25,0,1,0.5
10334,'2019/06/20 02:03:49:715',41,418,351,0.25,0,1,0.5
10335,'2019/06/20 02:03:49:726',41,418,351,0.25,0,1,0.5
10336,'2019/06/20 02:03:49:748',41,418,351,0.25,0,1,0.5
10337,'2019/06/20 02:03:49:766',41,418,351,0.25,0,1,0.5
10338,'2019/06/20 02:03:49:775',41,418,351,0.25,0,1,0.5
10339,'2019/06/20 02:03:49:798',41,419,351,0.25,0,1,0.5
10340,'2019/06/20 02:03:49:809',41,419,351,0.25,0,1,0.5
10341,'2019/06/20 02:03:49:832',41,423,351,0.25,0,1,0.5
10342,'2019/06/20 02:03:49:842',41,423,351,0.25,0,1,0.5
10343,'2019/06/20 02:03:49:865',41,418,352,0.25,0,1,0.5
10344,'2019/06/20 02:03:49:875',41,418,352,0.25,0,1,0.5
10345,'2019/06/20 02:03:49:892',41,418,352,0.25,0,1,0.5
10346,'2019/06/20 02:03:49:909',41,418,352,0.25,0,1,0.5
10347,'2019/06/20 02:03:49:933',41,421,351,0.25,0,1,0.5
10348,'2019/06/20 02:03:49:942',41,421,351,0.25,0,1,0.5
10349,'2019/06/20 02:03:49:966',41,418,351,0.25,0,1,0.5
10350,'2019/06/20 02:03:49:976',41,418,351,0.25,0,1,0.5
10351,'2019/06/20 02:03:49:999',41,418,351,0.25,0,1,0.5
10352,'2019/06/20 02:03:50:009',41,418,351,0.25,0,1,0.5
10353,'2019/06/20 02:03:50:032',41,397,351,0.25,0,1,0.5
10354,'2019/06/20 02:03:50:042',41,397,351,0.25,0,1,0.5
10355,'2019/06/20 02:03:50:060',41,397,351,0.25,0,1,0.5
10356,'2019/06/20 02:03:50:081',41,405,351,0.25,0,1,0.5
10357,'2019/06/20 02:03:50:092',41,405,351,0.25,0,1,0.5
10358,'2019/06/20 02:03:50:116',41,421,350,0.25,0,1,0.5
10359,'2019/06/20 02:04:05:267',42,423,443,0,0,1,0.5
10360,'2019/06/20 02:04:05:277',42,423,443,0,0,1,0.5
10361,'2019/06/20 02:04:05:299',42,419,444,0,0,1,0.5
10362,'2019/06/20 02:04:05:310',42,419,444,0,0,1,0.5
10363,'2019/06/20 02:04:05:333',42,420,445,0,0,1,0.5
10364,'2019/06/20 02:04:05:345',42,420,445,0,0,1,0.5
10365,'2019/06/20 02:04:05:367',42,421,446,0,0,1,0.5
10366,'2019/06/20 02:04:05:377',42,421,446,0,0,1,0.5
10367,'2019/06/20 02:04:05:399',42,422,446,0,0,1,0.5
10368,'2019/06/20 02:04:05:410',42,422,446,0,0,1,0.5
10369,'2019/06/20 02:04:05:434',42,421,446,0,0,1,0.5
10370,'2019/06/20 02:04:05:444',42,421,446,0,0,1,0.5
10371,'2019/06/20 02:04:05:466',42,424,444,0,0,1,0.5
10372,'2019/06/20 02:04:05:477',42,424,444,0,0,1,0.5
10373,'2019/06/20 02:04:05:499',42,426,445,0,0,1,0.5
10374,'2019/06/20 02:04:05:510',42,426,445,0,0,1,0.5
10375,'2019/06/20 02:04:05:533',42,421,445,0,0,1,0.5
10376,'2019/06/20 02:04:05:545',42,421,445,0,0,1,0.5
10377,'2019/06/20 02:04:05:567',42,422,446,0,0,1,0.5
10378,'2019/06/20 02:04:05:577',42,422,446,0,0,1,0.5
10379,'2019/06/20 02:04:05:599',42,421,447,0,0,1,0.5
10380,'2019/06/20 02:04:05:610',42,421,447,0,0,1,0.5
10381,'2019/06/20 02:04:05:634',42,415,446,0,0,1,0.5
10382,'2019/06/20 02:04:05:645',42,415,446,0,0,1,0.5
10383,'2019/06/20 02:04:05:667',42,422,448,0,0,1,0.5
10384,'2019/06/20 02:04:05:677',42,422,448,0,0,1,0.5
10385,'2019/06/20 02:04:05:699',42,424,448,0,0,1,0.5
10386,'2019/06/20 02:04:05:710',42,424,448,0,0,1,0.5
10387,'2019/06/20 02:04:05:733',42,419,449,0,0,1,0.5
10388,'2019/06/20 02:04:05:743',42,419,449,0,0,1,0.5
10389,'2019/06/20 02:04:05:766',42,420,449,0,0,1,0.5
10390,'2019/06/20 02:04:05:777',42,420,449,0,0,1,0.5
10391,'2019/06/20 02:04:05:799',42,422,449,0,0,1,0.5
10392,'2019/06/20 02:04:05:811',42,422,449,0,0,1,0.5
10393,'2019/06/20 02:04:05:833',42,424,451,0,0,1,0.5
10394,'2019/06/20 02:04:05:843',42,424,451,0,0,1,0.5
10395,'2019/06/20 02:04:05:867',42,417,449,0,0,1,0.5
10396,'2019/06/20 02:04:05:877',42,417,449,0,0,1,0.5
10397,'2019/06/20 02:04:05:899',42,420,453,0,0,1,0.5
10398,'2019/06/20 02:04:05:910',42,420,453,0,0,1,0.5
10399,'2019/06/20 02:04:05:933',42,420,452,0,0,1,0.5
10400,'2019/06/20 02:04:05:945',42,420,452,0,0,1,0.5
10401,'2019/06/20 02:04:05:966',42,424,452,0,0,1,0.5
10402,'2019/06/20 02:04:05:977',42,424,452,0,0,1,0.5
10403,'2019/06/20 02:04:05:999',42,427,453,0,0,1,0.5
10404,'2019/06/20 02:04:06:010',42,427,453,0,0,1,0.5
10405,'2019/06/20 02:04:06:034',42,417,452,0,0,1,0.5
10406,'2019/06/20 02:04:06:045',42,417,452,0,0,1,0.5
10407,'2019/06/20 02:04:06:066',42,422,456,0,0,1,0.5
10408,'2019/06/20 02:04:06:077',42,422,456,0,0,1,0.5
10409,'2019/06/20 02:04:06:099',42,423,457,0,0,1,0.5
10410,'2019/06/20 02:04:06:110',42,423,457,0,0,1,0.5
10411,'2019/06/20 02:04:06:133',42,420,457,0,0,1,0.5
10412,'2019/06/20 02:04:06:144',42,420,457,0,0,1,0.5
10413,'2019/06/20 02:04:06:168',42,423,458,0,0,1,0.5
10414,'2019/06/20 02:04:06:177',42,423,458,0,0,1,0.5
10415,'2019/06/20 02:04:06:200',42,420,458,0,0,1,0.5
10416,'2019/06/20 02:04:06:210',42,420,458,0,0,1,0.5
10417,'2019/06/20 02:04:06:233',42,420,458,0,0,1,0.5
10418,'2019/06/20 02:04:06:244',42,420,458,0,0,1,0.5
10419,'2019/06/20 02:04:06:266',42,419,458,0,0,1,0.5
10420,'2019/06/20 02:04:06:277',42,419,458,0,0,1,0.5
10421,'2019/06/20 02:04:06:299',42,418,455,0,0,1,0.5
10422,'2019/06/20 02:04:06:310',42,418,455,0,0,1,0.5
10423,'2019/06/20 02:04:06:333',42,426,457,0,0,1,0.5
10424,'2019/06/20 02:04:06:345',42,426,457,0,0,1,0.5
10425,'2019/06/20 02:04:06:367',42,420,459,0,0,1,0.5
10426,'2019/06/20 02:04:06:377',42,420,459,0,0,1,0.5
10427,'2019/06/20 02:04:06:399',42,422,459,0,0,1,0.5
10428,'2019/06/20 02:04:06:410',42,422,459,0,0,1,0.5
10429,'2019/06/20 02:04:06:433',42,420,458,0,0,1,0.5
10430,'2019/06/20 02:04:06:445',42,420,458,0,0,1,0.5
10431,'2019/06/20 02:04:06:467',42,421,459,0,0,1,0.5
10432,'2019/06/20 02:04:06:477',42,421,459,0,0,1,0.5
10433,'2019/06/20 02:04:06:500',42,417,456,0,0,1,0.5
10434,'2019/06/20 02:04:06:510',42,417,456,0,0,1,0.5
10435,'2019/06/20 02:04:06:533',42,427,458,0,0,1,0.5
10436,'2019/06/20 02:04:06:544',42,427,458,0,0,1,0.5
10437,'2019/06/20 02:04:06:566',42,421,458,0,0,1,0.5
10438,'2019/06/20 02:04:06:577',42,421,458,0,0,1,0.5
10439,'2019/06/20 02:04:06:599',42,422,457,0,0,1,0.5
10440,'2019/06/20 02:04:06:610',42,422,457,0,0,1,0.5
10441,'2019/06/20 02:04:06:633',42,421,458,0,0,1,0.5
10442,'2019/06/20 02:04:06:643',42,421,458,0,0,1,0.5
10443,'2019/06/20 02:04:06:666',42,420,457,0,0,1,0.5
10444,'2019/06/20 02:04:06:676',42,420,457,0,0,1,0.5
10445,'2019/06/20 02:04:06:699',42,421,456,0,0,1,0.5
10446,'2019/06/20 02:04:06:710',42,421,456,0,0,1,0.5
10447,'2019/06/20 02:04:06:732',42,421,455,0,0,1,0.5
10448,'2019/06/20 02:04:06:745',42,421,455,0,0,1,0.5
10449,'2019/06/20 02:04:06:767',42,421,454,0,0,1,0.5
10450,'2019/06/20 02:04:06:777',42,421,454,0,0,1,0.5
10451,'2019/06/20 02:04:06:801',42,418,452,0,0,1,0.5
10452,'2019/06/20 02:04:06:810',42,418,452,0,0,1,0.5
10453,'2019/06/20 02:04:06:833',42,424,455,0,0,1,0.5
10454,'2019/06/20 02:04:06:845',42,424,455,0,0,1,0.5
10455,'2019/06/20 02:04:06:866',42,420,456,0,0,1,0.5
10456,'2019/06/20 02:04:06:876',42,420,456,0,0,1,0.5
10457,'2019/06/20 02:04:06:899',42,420,455,0,0,1,0.5
10458,'2019/06/20 02:04:06:911',42,420,455,0,0,1,0.5
10459,'2019/06/20 02:04:06:933',42,416,453,0,0,1,0.5
10460,'2019/06/20 02:04:06:944',42,416,453,0,0,1,0.5
10461,'2019/06/20 02:04:06:966',42,420,454,0,0,1,0.5
10462,'2019/06/20 02:04:06:976',42,420,454,0,0,1,0.5
10463,'2019/06/20 02:04:06:999',42,421,454,0,0,1,0.5
10464,'2019/06/20 02:04:07:010',42,421,454,0,0,1,0.5
10465,'2019/06/20 02:04:07:033',42,421,454,0,0,1,0.5
10466,'2019/06/20 02:04:07:044',42,421,454,0,0,1,0.5
10467,'2019/06/20 02:04:07:066',42,420,453,0,0,1,0.5
10468,'2019/06/20 02:04:07:077',42,420,453,0,0,1,0.5
10469,'2019/06/20 02:04:07:099',42,424,453,0,0,1,0.5
10470,'2019/06/20 02:04:07:111',42,424,453,0,0,1,0.5
10471,'2019/06/20 02:04:07:133',42,424,453,0,0,1,0.5
10472,'2019/06/20 02:04:07:145',42,424,453,0,0,1,0.5
10473,'2019/06/20 02:04:07:166',42,424,453,0,0,1,0.5
10474,'2019/06/20 02:04:07:177',42,424,453,0,0,1,0.5
10475,'2019/06/20 02:04:07:200',42,420,453,0,0,1,0.5
10476,'2019/06/20 02:04:07:210',42,420,453,0,0,1,0.5
10477,'2019/06/20 02:04:07:233',42,415,450,0,0,1,0.5
10478,'2019/06/20 02:04:07:245',42,415,450,0,0,1,0.5
10479,'2019/06/20 02:04:07:266',42,426,452,0,0,1,0.5
10480,'2019/06/20 02:04:07:276',42,426,452,0,0,1,0.5
10481,'2019/06/20 02:04:07:299',42,420,452,0,0,1,0.5
10482,'2019/06/20 02:04:07:310',42,420,452,0,0,1,0.5
10483,'2019/06/20 02:04:07:333',42,420,451,0,0,1,0.5
10484,'2019/06/20 02:04:07:343',42,420,451,0,0,1,0.5
10485,'2019/06/20 02:04:07:366',42,423,452,0,0,1,0.5
10486,'2019/06/20 02:04:07:377',42,423,452,0,0,1,0.5
10487,'2019/06/20 02:04:07:400',42,415,449,0,0,1,0.5
10488,'2019/06/20 02:04:07:410',42,415,449,0,0,1,0.5
10489,'2019/06/20 02:04:07:433',42,418,451,0,0,1,0.5
10490,'2019/06/20 02:04:07:443',42,418,451,0,0,1,0.5
10491,'2019/06/20 02:04:07:466',42,424,449,0,0,1,0.5
10492,'2019/06/20 02:04:07:477',42,424,449,0,0,1,0.5
10493,'2019/06/20 02:04:07:499',42,422,449,0,0,1,0.5
10494,'2019/06/20 02:04:07:510',42,422,449,0,0,1,0.5
10495,'2019/06/20 02:04:07:534',42,415,446,0,0,1,0.5
10496,'2019/06/20 02:04:07:545',42,415,446,0,0,1,0.5
10497,'2019/06/20 02:04:07:566',42,418,448,0,0,1,0.5
10498,'2019/06/20 02:04:07:577',42,418,448,0,0,1,0.5
10499,'2019/06/20 02:04:07:599',42,422,448,0,0,1,0.5
10500,'2019/06/20 02:04:07:610',42,422,448,0,0,1,0.5
10501,'2019/06/20 02:04:07:633',42,415,446,0,0,1,0.5
10502,'2019/06/20 02:04:07:645',42,415,446,0,0,1,0.5
10503,'2019/06/20 02:04:07:667',42,418,449,0,0,1,0.5
10504,'2019/06/20 02:04:07:677',42,418,449,0,0,1,0.5
10505,'2019/06/20 02:04:07:699',42,419,449,0,0,1,0.5
10506,'2019/06/20 02:04:07:710',42,419,449,0,0,1,0.5
10507,'2019/06/20 02:04:07:733',42,421,448,0,0,1,0.5
10508,'2019/06/20 02:04:07:743',42,421,448,0,0,1,0.5
10509,'2019/06/20 02:04:07:766',42,423,448,0,0,1,0.5
10510,'2019/06/20 02:04:07:777',42,423,448,0,0,1,0.5
10511,'2019/06/20 02:04:07:799',42,423,447,0,0,1,0.5
10512,'2019/06/20 02:04:07:810',42,423,447,0,0,1,0.5
10513,'2019/06/20 02:04:07:833',42,418,448,0,0,1,0.5
10514,'2019/06/20 02:04:07:843',42,418,448,0,0,1,0.5
